H1733320,汉语现代文学选读
IntB1704720,汉字与中国文化
F1600830,行政管理专业导论
F1678830,行政伦理学
F1008620,航电系统总体设计概论
H1002520,航空航天概论
H1007320,航空航天机电控制技术
H0308920,合成化学
F1409020,合成生物学与iGEM
H1612630,互联网+公共服务
K0919125,互联网+应用实践
H1612530,互联网+政务
G1303450,护理学基础I
M1300220,护理英语
E1300210,护理职业规划与发展
H0309020,化工原理
H0309220,化学电源
A0316320,化学与人类
G0705830,环境工程学
R1615220,环境管理学
H0309120,环境化学
G0707430,环境化学Ⅰ
G0707520,环境化学Ⅱ
F0805620,汇编语言程序设计
G0801730,汇编语言与微机接口技术
G0921730,汇编语言与微机接口技术
F1500730,会计学
H0409020,会计学与财务管理
H0202320,混合集成电路
B2007310,击剑A
IntI2000110,击剑A
B2001010,击剑C
B2001110,击剑D
H0403520,机电产品可靠性设计
G0402425,机电驱动技术
G0414330,机电系统计算机控制技术
H0404120,机电系统建模与仿真
G0429520,机器人本体设计与制造基础
E0419920,机器人控制原理与方法
E0420515,机器人学
R0800120,机器学习
H1002120,机械动力学
F0600120,机械工程基础
H0404620,机械故障诊断技术
F0405630,机械技术基础
E0401330,机械设计基础Ⅰ（原理）
E0401430,机械设计基础Ⅱ（零件）
IntE0401930,机械制图
E0400420,机械制图Ⅰ
E0400820,机械制图Ⅱ
P0427940,机械制图A
P0428530,机械制图B
E1300140,基础化学
E1300620,基础化学
G1400720,基因工程
G1407615,基因工程
H0804430,基于操作系统编程技术
H1204130,激光原理
G0508835,激光原理与技术
H0205920,集成电路CAD
H0206120,集成电路测试与封装
G0205220,集成电路工艺
G3402720,集成电路工艺
H0206220,集成电路可靠性技术
F3402120,集成电路项目管理
G0203645,集成电路原理
G0211735,集成电路原理
H0202730,集成电子学
G0511425,集成光学与器件
G1502030,计量经济学
H0917830,计算方法
H0933825,计算机病毒防治
G0805920,计算机病毒原理与防范
H0105120,计算机病毒原理与防护
E0800940,计算机操作系统
G0945230,计算机动画
YK1700340,计算机基础 I
G0600330,计算机控制技术
H0921320,计算机控制技术
S1116610,计算机类综合实验I
F0600420,计算机软件基础
G0808730,计算机视觉
E0137730,计算机通信网
G0104620,计算机通信网
E0914330,计算机图形学
F0945130,计算机图形学
H0703220,计算机图形学
H0803030,计算机图形学
E0805130,计算机网络
G0820340,计算机网络编程
H0804130,计算机网络编程
H0922020,计算机网络编程
D2701125,计算机网络基础
E0901140,计算机网络基础
E0911835,计算机网络基础
F1410020,计算机网络与通信技术
H0111720,计算机网络与通信技术
G0801625,计算机系统结构
F0816020,计算机系统与网络安全技术
G0805720,计算机系统与网络安全技术
E0100635,计算机系统原理
I0225930,计算机应用基础
R1621630,计算机应用基础
H0308620,计算机在化学中的应用
G0815820,计算机组成与结构
E0800835,计算机组成原理
E0817530,计算机组成原理
E0820140,计算机组成原理
E1607430,计算机组成原理
R1414435,计算机组成原理
L1609610,计算机组成原理实验
E0900740,计算机组成原理与结构
H0803330,计算数学基础
F1501315,技术与创业管理I
G0416320,继电保护
H0601025,检测与转换
B2001910,健美操
B2006010,健美操A
H0102930,交换原理
H1731020,交替口译
G0925230,交易中间件技术CICS
H1603030,教育行政管理
G0101930,接入网技术
E0307920,结构化学
H1505020,金融法规
H1504120,金融市场与金融机构
G1506820,金融数学
F1501130,金融学基础
F1512540,金融学基础
F1512920,金融学基础
G1502130,金融衍生工具
H1728820,金融英语
H1605930,经济法学
H1609030,经济管理模型与应用
E1539130,经济学
E1500320,经济学I
E1506520,经济学I：微观经济学基础
E1607030,经济学原理
H1725720,经贸法语
G0602220,精密仪器设计基础
H0313430,精细化学品合成技术
P1303150,局部解剖学
G0102030,局域网与城域网
E0419820,矩阵理论
B9800110,军事理论
B1735720,考研学业英语
H1744220,科技笔译
A1613520,科技变革与创新创业——IT企业兴衰史
H1713520,科技日语阅读与翻译
B1701620,科技英语
H1208020,科技英语写作
E0415920,可编程控制技术及组态软件
H0946320,可视化技术
K1206320,课题研究型物理实验
F1009220,空间机器人基础
H0810420,空间信息数据库
H1007220,空天飞行器制导与控制
B1701120,跨文化交际
H0104020,宽带通信网
B2010210,啦啦操A
B2010410,篮球A
B2010610,篮球B
B2025310,篮球C
B2020710,篮球D
B2003010,篮球裁判A
B2004010,篮球裁判C
H1735920,浪漫法语
K0106320,雷达系统综合实验
H1000520,雷达原理
G0103540,雷达原理与系统
E0800540,离散数学
E0804830,离散数学
E0900330,离散数学
IntP0800330,离散数学
P0824135,离散数学
P1414335,离散数学
E0400140,理论力学
E0400945,理论力学
P0428040,理论力学A
P0427730,理论力学B
E1209830,力学
E0220920,量子力学
F1202240,量子力学
E0200340,量子力学与统计物理
E0500440,量子力学与统计物理
G1007120,临近空间飞行器技术概论
B1735820,留学学业英语
H0403420,流体力学及仿真
H1714120,论文写作
K1714910,旅游日语
H1606730,律师法与证据法
B1800430,马克思主义基本原理概论
B1800360,毛泽东思想和中国特色社会主义理论体系概论
M1739120,媒体英语
B1700320,媒体英语视听说
G1405010,酶工程
E1735120,美国文学经典阅读
R1744020,美国文学选读
B1744320,魅力英语
B1737120,魅力中国
E0810625,密码学
F1400730,免疫学
H1408720,免疫学
E1607330,面向对象程序设计
H1002730,面向对象程序设计
F0900540,面向对象程序设计(C++)
E0900530,面向对象程序设计(java)
E0900640,面向对象程序设计(java)
E0916130,面向对象程序设计（Java）
H0900640,面向对象程序设计(java)
R0900231,面向对象程序设计C++
IntR0900330,面向对象程序设计Java
R0900230,面向对象程序设计Java
F1604940,民法分论
R1621440,民法热点案例研究
E1604635,民法总论
F1605135,民事诉讼法学
YK1700830,民族理论与民族政策 I
E0200230,模拟电路基础
E0208140,模拟电路基础
E2700255,模拟电路基础
E0210230,模拟电子线路
G0205030,模拟集成电路原理
G3402830,模拟集成电路原理
L1708510,模拟职场
H0104620,模式识别
H0202420,纳米材料与纳米器件
D2702720,脑信息科学导论
G0407520,能源互联网导论
I0100820,诺贝尔奖与信息前沿技术
B2019010,女子游泳D
G3403020,片上系统(SoC)技术
H0205520,片上系统(SoC)技术
H0203920,频率合成技术
I1611320,品味国学
B2001410,乒乓球
B2005210,乒乓球A
B2041910,乒乓球C
B2038610,乒乓球D
H0946720,企业合作课程I
H0918720,企业课程：企业产品软件开发
H0918620,企业课程：中间件应用技术
K0919030,企业移动开发实践
B2011010,气排球A
B2011210,气排球C
B2009310,器械健身A
B2018410,器械健身D
G0920325,嵌入式操作系统
G0820240,嵌入式处理器原理及应用
G0920525,嵌入式网络编程
E0817830,嵌入式系统
F0920120,嵌入式系统导论
F0921920,嵌入式系统导论
G0600240,嵌入式系统及应用
G0801835,嵌入式系统及应用
F0919830,嵌入式系统设计
H0600230,嵌入式系统设计
H1211040,强流电子束与离子束
B2007610,曲棍球A
A0708420,全球化时代的环境问题
E0421320,热工学基础
F1210340,热力学与统计物理学
E1209930,热学
G0817425,人工智能
G1407420,人工智能
H0810320,人工智能
H0820030,人工智能
H0401920,人工智能及应用
H0620520,人工智能与专家系统
H0804525,人机交互
H0820630,人机交互
H0946420,人机交互技术
H0904720,人机界面设计
A1600120,人类发展与环境变迁
IntH1500340,人力资源管理
H1603530,人力资源管理导论
B2007810,人体运动基本原理与运动伤病防护A
H1712720,日本企业文化
H1792020,日本诗歌鉴赏
H1713120,日本文学作品选读
G1700120,日常英语交流
H1712620,日语泛读
H1712420,日语概论
F1705940,日语基础听说Ⅰ
F1706040,日语基础听说II
K1750720,日语写作 I
K1743020,日语写作 III
B1728620,日语语言文化入门
R1701540,日语语音与基础听说
F0416120,柔性电力系统中的电力电子技术
G0915320,软件安全设计
G0915230,软件测试与质量保证
F0120020,软件工程
E0901330,软件工程基础
G0919730,软件工程基础
IntP0900330,软件工程基础
G0801335,软件工程及应用（Java）
F0101925,软件技术基础
G0815920,软件技术基础
H0102440,软件技术基础
H0200130,软件技术基础
H0404730,软件技术基础
H1204440,软件技术基础
R1014720,软件技术基础
H1608530,软件开发技术
H0810520,软件开发系统级技术基础
H0922320,软件开发中的可视化表示
G0915120,软件体系架构与设计模式
H0104420,软件无线电技术
H0911420,软件无线电技术
H0108720,软件无线电实验
G0915020,软件项目及配置管理
H0803130,三维图形程序设计
E1500620,商法
H1605630,商法学
H1734520,商务笔译
H1765320,商务口译
K1739310,商务文书指导
B1702020,商务英语
H1602830,社会保障学
H1612230,社会计算
E1600730,社会科学研究方法
H1608620,社会网络分析方法
H1609120,社会学原理
R1623330,社会学原理
G0610350,射频电路与微波技术
H0202830,射频电子线路
G0121115,射频识别技术与设计
H0807620,摄影原理与技术
F1400630,神经生物学
L0802710,生产实习
G0416820,生产系统建模与仿真
G0415720,生产与运作管理
F1400320,生理学
P1301920,生理学
P1303240,生理学
W1413010,生命与光谱（挑战性课程）
E1409250,生物化学
P1412845,生物化学
E1400140,生物化学Ⅰ
E1400230,生物化学Ⅱ
P1303050,生物化学与分子生物学
E1400545,生物统计学
E1409620,生物统计学
D2702520,生物信息科学导论
F1400830,生物信息学
G1408020,生物信息学
G1400430,生物医学信号处理
E1400620,生物仪器分析
R1413310,生物仪器分析
H1112740,时间序列分析(含随机过程)
UoG13006,实时计算系统与计算机体系结构
B1700920,实用英语写作
A1736220,世界文明史
E0407225,试验设计
H1710720,视译
B2004710,手球A
B2005810,手球B
H0610420,数据采集与处理技术
G1608330,数据分析方法与技术
L0811015,数据恢复与取证综合设计实验
H1400930,数据结构
P0712030,数据结构
E0800645,数据结构与算法
E0900440,数据结构与算法
H0816130,数据结构与算法
IntE0902040,数据结构与算法
IntP0800630,数据结构与算法
P0824240,数据结构与算法
R0112030,数据结构与算法
R1400140,数据结构与算法
F1608030,数据结构与算法应用
H1401130,数据库技术
P0712220,数据库技术
H1603240,数据库应用
K0170910,数据库应用实验
E0901240,数据库原理及应用
E0916230,数据库原理及应用
F0158915,数据库原理及应用
G0801530,数据库原理及应用
F1607740,数据库原理与应用
F1624930,数据库原理与应用
H0804330,数据挖掘
H0911930,数据挖掘
H0408820,数据挖掘技术
G0401920,数控加工技术
E1101520,数理方程与特殊函数
G0206920,数理方程与特殊函数
E0520320,数理建模与仿真
W1116220,数理模型计算（挑战性课程）
D2700160,数学分析I（含常微分方程）
D2704960,数学分析II（含常微分方程）
E1101720,数学建模
I1109820,数学建模实验
S1115520,数学类综合实验I
K1101320,数学实验
A1100920,数学文化
D1204650,数学物理方法
E1218050,数学物理方法（高阶）
I1209220,数学物理建模仿真设计及空间光通信创新实践
H1204720,数学物理建模与计算机辅助设计
P1117230,数值分析
F1201630,数值计算方法
F1208420,数值计算方法
H0600120,数值计算方法
UoG23008,数字电路设计
G0703825,数字环保导论
G0704820,数字环保导论
H0103730,数字集成电路与系统设计（ASIC设计）
G0205130,数字集成电路原理
G3402930,数字集成电路原理
E0800740,数字逻辑
P0823635,数字逻辑
E0116540,数字逻辑电路与系统
E0901530,数字逻辑设计
E0901540,数字逻辑设计
IntP0800530,数字逻辑设计
E0200540,数字逻辑设计及应用
E0600140,数字逻辑设计及应用
E0607440,数字逻辑设计及应用
P0600150,数字逻辑设计及应用
IntR0100240,数字逻辑与数字系统设计
E2704460,数字逻辑与微处理器系统设计（挑战性课程）
F0708120,数字摄影测量
U1600320,数字时代管理学导论
G0818530,数字图像处理
G0945520,数字图像处理
H0620630,数字图像处理
H0905830,数字图像处理
G0103720,数字无线电系统基础
H0106630,数字系统EDA技术
H0610630,数字系统EDA技术
IntS0200710,数字系统实验 I
S0211610,数字系统实验 I
E0102340,数字信号处理
F1400430,数字信号处理
G0910150,数字信号处理
H0600330,数字信号处理
H0707320,数字信号处理
H1002630,数字信号处理
H1204830,数字信号处理
H0104920,数字信号处理的VLSI实现
G0945630,数字娱乐软件架构
B1800130,思想道德修养与法律基础
B1800830,思想道德修养与法律基础
G1103530,随机过程
D2700650,随机数学（含概率论、数理统计、随机过程）
E0109120,随机信号分析
G0102430,随机信号分析
G0910030,随机信号分析
UoG23006,随机信号分析
H1204930,随机信号与系统
U1742210,踏上翻译之路
B2008210,台球A
I2003810,体育健康管理D
K0205920,天线测量
G0202740,天线原理与设计
B2008010,田径三级裁判A
H1112430,调查与统计
G0101630,通信射频电路
F0101340,通信网理论基础
H0620420,通信与网络技术
E0204830,通信原理
F1000330,通信原理
F3402030,通信原理
H1205240,通信原理
F0102030,通信原理与系统
UoG23005,通信原理与系统
B1741720,通用学术英语
B1738740,通用英语 A（拓展）
B1738640,通用英语 B（提高）
B1738540,通用英语 C（基础）
G1407520,统计分析软件
H1112825,统计分析软件
G0106730,统计信号分析
A1702220,外国经典文学著作选读
F0139820,网络安全
G0931330,网络安全技术
G0916625,网络安全协议
G0931420,网络安全协议
H0707020,网络地理信息系统
G0915520,网络计算编程
G0810720,网络与系统攻击技术
B2004510,网球A
IntI2000610,网球A
B2098910,网球D
G1202830,微波测量
K0205520,微波测量
H0205720,微波电路EDA
G0203230,微波固态电路
H1205430,微波固态电路
G0205620,微波集成电路
H0202030,微波技术
E0202635,微波技术基础
G1202740,微波技术基础
G0100120,微波技术与天线
G0203320,微波技术与天线
G0202820,微波网络
E0634850,微处理器系统结构与嵌入式系统
E0100650,微处理器系统结构与嵌入式系统设计
E2700650,微处理器系统结构与嵌入式系统设计
H0205820,微带天线
H0204530,微电子电路设计
H0204820,微电子机械系统
G0203540,微电子器件
G3402540,微电子器件
F0501030,微机原理与接口技术
D1113050,微积分I
IntP1100250,微积分I
P1116750,微积分I
UoG11019,微积分I
D1100250,微积分II
D1113140,微积分II
IntP1100340,微积分II
E1400340,微生物学
E1409730,微生物学
H0104720,卫星通信
M1739520,文化传播英语
E1601620,文化事业管理
A1736620,文化与思维
M1739220,文学英语
P0300130,无机化学Ⅰ
E0306720,无机化学Ⅱ
K0306620,无机化学实验Ⅰ
D1400130,无机与分析化学
B2010810,五人制足球（挑战性课程）A
B2003910,五人制足球（挑战性课程）C
B2007110,五人制足球A
B2091610,五人制足球D
IntB2010810,武术A
IntB2010910,武术C
B2000810,武术格斗 C
B2000910,武术格斗 D
B2006210,武术格斗A
C1200230,物理（文）
E0511135,物理光学
E0307125,物理化学Ⅰ
E0307530,物理化学Ⅱ
A1200120,物理学与社会进步
F0108830,物联网技术
K0919225,物联网技术与应用
G0416620,物流与供应链管理
B1700420,西方报刊选读
H1606530,西方法律思想史
I1738920,西方军事英语著作选读
A1736520,西方哲学经典著作选读
H1732120,西方哲学名篇选读
M1739420,戏剧英语
E0901420,系统分析与设计（含UML）
H0408420,系统工程
G1000920,系统工程导论
P1300550,系统解剖学
P1300930,系统解剖学
G0805820,系统与数据恢复技术
G1400915,细胞工程
E1409930,细胞生物学
G1400630,细胞生物学
H0204220,先进半导体材料与器件
H0403820,先进制造技术
E0507230,显示技术基础
H0620320,现场总线技术
G0708230,现代测量学
F1008220,现代传感与探测技术
H0213620,现代电力电子学
K0201120,现代电子技术综合实验
E0400120,现代工程设计制图
G0620145,现代控制理论（含计算机控制）
G0401830,现代设计方法
G0417220,现代设计方法
F1202020,现代物理学前沿
G0910250,现代信息处理技术
G0912750,现代信息系统原理
H0516310,现代照明改变世界
D2700350,线性代数与空间解析几何
IntP1100140,线性代数与空间解析几何I
UoG23012,项目管理
H1502920,消费者行为学
H1606830,心理学基础
A1600320,心理学漫谈
H0516410,新材料，新机遇
H1503320,新兴技术管理
H0516710,新颖光学成像
H0110920,信号处理系统
H1401630,信号检测与变换
E0100250,信号与系统
E0100345,信号与系统
E0160845,信号与系统
E2702940,信号与系统
UoG13001,信号与系统
E0100340,信号与系统B
F0120320,信息安全
F0800220,信息安全导论
F0930210,信息安全导论
G0931520,信息安全工程
H0913030,信息安全工程
H0921520,信息安全工程
K0806020,信息安全基础综合设计实验
G0104920,信息安全技术
E0804930,信息安全数学基础
H0202920,信息存储技术
L0811210,信息对抗综合设计实验I
L0810910,信息对抗综合设计实验II
K0106420,信息对抗综合实验
F0900210,信息工程导论
F1601020,信息管理与信息系统专业导论
R1619115,信息管理与信息系统专业导论
F1201840,信息光学
H1603140,信息技术应用
A0110520,信息科技与社会发展
H0103320,信息可视化
R0410820,信息理论与智能电网信息技术
F0101220,信息论基础
H1401420,信息论基础
UoG23007,信息论基础
E0805220,信息论与编码
H1001720,信息论与编码
G0103430,信息论与信息编码
G0910330,信息论与信息编码基础
F1500930,信息系统管理
G1608140,信息系统开发与管理
H0907610,信息学科前沿讲座
L0810815,信息与网络安全协议综合设计实验
F1605035,刑法分论
E1604735,刑法总论
F1605235,刑事诉讼法学
H0803725,形式语言与自动机
B1800720,形势与政策
B9800320,形势与政策
B2005510,形体舞蹈A
H0703020,虚拟现实技术
H0610530,虚拟仪器与网络测试技术
E1776420,学科方法论
R1743620,学科方法论与学术写作
M1739020,学术英语
B1728320,学术英语读写
K176075,学业与职业规划指导
G0700830,遥感原理
H0403620,液压与气动技术
K0918920,医疗信息化与实践
G1400130,医学成像技术
E1300710,医学导论
P1303310,医学伦理学
P1300810,医学生早期临床接触
G1400320,医学信息学（挑战性课程）
H1401830,医学仪器设计
G1404325,医学仪器原理
P1302910,医学遗传学
E1300240,医用高等数学
E1300430,医用高等数学
E1300330,医用物理学
E1300520,医用物理学
E0307720,仪器分析
H0947530,移动计算及应用开发技术
H0104820,移动通信技术
G0101530,移动通信系统
E1400430,遗传学
G0312630,印制电路原理和工艺
H1728720,英国文化概论
H1710120,英国文学史
B1701320,英国文学与文化
H1734320,英文文法I
G1762920,英译汉
H1709420,英语词汇学
R1743520,英语话题演讲与辩论
R1744120,英语基础写作
H1711320,英语教学理论与实践
H1784320,英语听力 I
H1732520,英语文体学
B2703530,英语文献阅读
F1705720,英语写作I
B1701220,英语语言文化赏析
E1734920,英语语音与配音
H1796920,英语阅读与技能
H0946530,影视后期制作
H0308820,应用电化学
E0511225,应用光学
E0901930,应用数学基础
E0415535,应用随机过程
B2009110,游泳A
B2009610,游泳B
B2043310,游泳D
E1300120,有机化学
B2008810,瑜伽A
B2002510,羽毛球
B2008710,羽毛球A
B2009810,羽毛球B
B2021310,羽毛球D
F1729020,语言学导论 I
F1201735,原子物理学
H0927320,云计算
R0900520,云计算基础
H0914620,云计算技术与应用
D1111820,运筹学
E0415035,运筹学
E1500530,运筹学
E1607630,运筹学
F1514435,运筹学
IntP1500130,运筹学
H0922920,运筹学原理与应用
G0620355,运动控制系统（含电拖基础）
F1607930,运作管理
I0539930,照明设计基础
C1800830,哲学通论
H0413120,振动理论与工程应用
H1606920,政治学原理
H1606030,知识产权法学
B1701520,职场英语
H1710920,职场英语交流
H1402220,植物学
H1408520,植物组织培养技术
E0401530,制造技术基础
G0407720,质量控制与管理
H1612330,智慧城市管理
R0412020,智能电网传感与测量技术
H1759020,中法文化交流史
B1717530,中国概况
IntR6900130,中国概况
R6900230,中国概况
A1600220,中国古典文学著作选读
B1800220,中国近现代史纲要
B1801030,中国近现代史纲要
A1736420,中国哲学经典著作选读
A1736320,中华文明史
E1726260,中级法语精读I
E1726360,中级法语精读II
R1742040,中级法语口语I
G1729720,中级法语写作 I
R6900540,中级汉语 I
B1717040,中级汉语I
B1717140,中级汉语II
R1617030,中级宏微观经济学
F1706520,中级日语会话
H1767220,中日翻译与跨文化交际
H1712920,中日交流史
G1798320,中日文化比较
R1617720,中外城市发展史
C1600430,中外文学通论
D1600550,中外文学通论
A1702120,中西文化比较与交流
B1728520,中西文化对比
H1720120,中英语言对比
K173045,专业导学
S0600260,专业综合创新实践
K0916020,专业综合课程设计
K0945830,专业综合设计I
K0945930,专业综合设计II
F0703520,资源环境科学导论（双语）
E0405140,自动控制原理
F0600340,自动控制原理
F1000130,自动控制原理
H0104725,自动控制原理
P0600255,自动控制原理
G0206120,自适应天线
G0206040,自适应天线及相控阵
B2006910,自卫防身术A
B2007010,自卫防身术B
B1736780,综合汉语I
IntR6901080,综合汉语I
B1736880,综合汉语II
IntB1702280,综合汉语II
IntR6900840,综合汉语III
B1737040,综合汉语IV
0642520,综合课程设计
L0801910,综合课程设计
R1700460,综合日语 I
E1704980,综合日语I
E1705180,综合日语III
B2005110,综合体育A
B2004410,综合体育B
B2027810,综合体育C
B2032010,综合体育D
B1700220,综合英语
B2702130,综合英语
E1761240,综合英语II
E1720740,综合英语III
K0926520,综合应用设计 I
K0926720,综合应用设计 III
E1714420,走进语言世界
B2009710,足球A
IntB2011010,足球A
B2009210,足球B
IntB2010710,足球C
B2050410,足球D
F1500820,组织行为学
P1300350,组织学与胚胎学
P1301020,组织学与胚胎学
P0822330,最优化算法
I1209320,CST Design Environment 2009 仿真实验
1442910,大学体育Ⅲ
K0464015,电气工程综合实验
L1609510,电子商务综合实验
L1604210,公共政策实验
L1604110,管理实习
H0515910,光机电算一体化挑战性实验（一）
H1212220,光通信前沿及大学生建模、仿真、实践训练
L1724610,行业实习
K1731310,基础英语技能实训（专四）
L1733210,教学实习
L9800210,军事训练
L1707420,口译实训
I0305810,磷酸铁锂正极材料的制备和表征
I0305720,纳米新能源材料制备与结构表征综合实验
L1604310,社会实践（学年论文）
L1690610,社会实践/生产实习
H1212620,太赫兹准光器件及技术
D1100540,线性代数与空间解析几何I
J9701110,心理学经典实验10讲
K0469315,信息工程综合实验
L1609320,信息网络技术实验
B2025410,形体舞蹈C
K1794610,学期论文 I
K1730310,学期论文 II
K1730410,学期论文 III
K1730510,学期论文 IV
K1730610,学期论文 V
K1730710,学期论文 VI
K1734110,在线英语时文选读
A1800520,哲学导论
I9903920,中国画白描基础
L1609420,综合课程设计
